"blab","blab","impf"," I 've learned not to blab everything I hear."
"seal","seal","pf"," He stepped back out and waited for the door to seal."
"apportion","apportioned","pf"," Miss Barbara had apportioned the food in such a way that we could hold out for another three days, and the amounts were really very small."
"box","boxed","pf"," "" Good evening, "" he said and, unable to control himself, boxed Ippolit Matveyevich 's ears."
"bow","bowed","pf"," Christine had bowed her head-how well-brushed her hair was-over the saucer where she was stubbing out her cigarette."
"investigate","investigate","impf"," But these are all things which we recall only in passing and which poets and scientists of coming ages will investigate, interpret and resurrect by methods and manners which we do not suspect and with a serenity, freedom and boldness of spirit which will be far above ours."
"wobble","wobbling","impf"," His concern made me feel as if I had just stepped off a boat and the ground was wobbling under my feet."
"switch","switched","pf"," The Sirius Cybernetics[ ]Corporation Shipboard Computer which controlled and permeated every particle of the ship switched into communication mode."
"head","head","impf"," They had swung round now on to a direct homing course so that all that could be seen of them now was the warheads, head on."
"total","total","pf"," I still have to sit down and do the day 's accounts, total the checks, send today 's thank-you letters. A rock 's sitting on my chair."
"heal","heals","impf"," Forgetfulness heals everything and song is the most beautiful manner of forgetting, for in song man feels only what he loves."
"reserve","reserved","pf"," He knew this sacred grotto was reserved exclusively for the relics of Popes, but somehow Mortati sensed this was appropriate."
"dive","dive","pf"," “ It means, ” said Marvin, “ that the ship is going to dive into the sun."
"heap","heaped","impf"," There were also heaped up the products of a commerce which extends to Mexico, Chili, Peru, Brazil, Europe, Asia, and all the Pacific islands."
"hear","hear","impf"," They only exist in words we hear."
"fight","fight","impf"," The princes, who are of course brave, noble and wise, travel widely in distant lands, fight giant ogres, pursue exotic philosophies, take tea with weird gods and rescue beautiful monsters from ravening princesses before finally announcing that they have achieved enlightenment and that their wanderings are therefore accomplished."
"rescue","rescue","impf"," The princes, who are of course brave, noble and wise, travel widely in distant lands, fight giant ogres, pursue exotic philosophies, take tea with weird gods and rescue beautiful monsters from ravening princesses before finally announcing that they have achieved enlightenment and that their wanderings are therefore accomplished."
"cripple","crippled","pf"," His fear of reprisal against his only remaining family crippled him."
"console","consoled","impf"," Her mind darkened with the thought that she had been deceived and that he had deceived her, and then consoled herself with something that she herself did not understand and which was less likely than a miracle."
"recover","recovered","pf"," Ford had recovered himself."
"determine","determined","pf"," However noncommittally Arthur grunted, the man seemed determined to talk to him."
"wheel","wheeling","impf"," A bird of prey, returning hunter, is circling and wheeling, rising and falling over the last surrendered warmth our home breathes up, cutting edges through that quiet grey smoke and surfacing beyond and banking back."
"devastate","devastate","pf"," "" A woman who carried with her a secret so powerful that, if revealed, it threatened to devastate the very foundation of Christianity! """
"cross","cross","pf"," They started to cross over. '"
"exonerate","exonerate","pf"," Sophie had promised she would do everything in her power to exonerate Langdon once this was over, but Langdon was starting to fear it might not matter."
"control","control","impf"," Buried deep in concrete bunkers beneath the city of speakers lay the instruments that the musicians would control from their ship, the massive photon-ajuitar, the bass detonator and the Megabang drum complex."
"drill","drilled","impf"," Soldiers drilled all day on the open space and stretched their limbs or fell head first in the dust like suppliants to the loud shouts of the corporals."
"confer","conferred","pf"," He had casually conferred on me the freedom of the neighbourhood."
"unmake","unmade","pf"," It cannot be unmade by your hands, or by mine."
"acknowledge","acknowledged","pf"," To those who said that they had a feeling soap wasn ’ t found in mines, the Captain had ventured to suggest that perhaps that was because no one had looked hard enough, and this possibility had been reluctantly acknowledged."
"equip","equipped","pf"," There was a lot of trouble with space pirates before they were wiped out in the Dordellis wars, and the megafreighters had to be equipped with the most fantastic defence shields known to Galactic science."
"ameliorate","ameliorate","impf"," Metaphor is important because to deal with, understand, and even ameliorate the fix we are now in over global change requires us to know the true nature of the Earth and imagine it as the largest living thing in the solar system, not something inanimate like that disreputable contraption ' spaceship Earth '."
"quarrel","quarrelled","impf"," And they quarrelled over it, transposing all their ardour and bitterness into this mutual dispute."
"overthrow","overthrowing","pf"," The party of his adversaries, which had at last succeeded in overthrowing him, hoped that with his solemn funeral every livelier memory of him would also be buried."
"cock","cocked","pf"," Langdon cocked his head."
"inflict","inflicting","pf"," A reasoned denunciation of the foe, followed up by a short account of his recent conversation with Carol, would stand a good chance of bringing total victory in this phase, of at least inflicting heavy losses."
"knit","knitting","impf"," During the summer months there would be three or four girls sewing or knitting together."
"mould","mould","impf"," He fancied they were some sort of firefolk - that was why they could bend and mould the iron as they wished."
"stumble","stumbled","pf"," Vittoria Vetra stumbled forward, almost falling into the retina scan."
"transmute","transmuted","pf"," With the living Al absent, she 'd alchemically transmuted her base resentments into the gold of longing and remorse."
"hoard","hoard","impf"," Gather the intelligence, hoard it, rarely tell the President everything, and occasionally gift-wrap a small miracle and deliver it to the White House."
"elbow","elbowed","impf"," The passing people elbowed and jostled them, but their confounded intelligence was arrested."
"vary","varied","impf"," Occasionally Mario would ask for two girls, but the pattern of the calls never varied."
"stoop","stooped","pf"," But Jesus stooped down, and with his finger wrote on the ground, as though he had not heard them."
"paint","painted","impf"," The girl who sat for it 's certainly an amateur of a sort, and she acts as a model, at least while she 's being painted, so there you are."
"wrest","wrested","pf"," He wrested the conch from someone and sat down breathlessly."
"apologise","apologise","impf"," ' Now, do n't be silly, Jim, there 's nothing to apologise for."
"discipline","disciplined","impf"," In spite of myself, I almost rejoiced whenever someone else was disciplined for being lazy, uncivilized, stupid, or insolent."
"ponder","pondered","impf"," She looked out over the lake and pondered."
"transgress","transgress","pf"," Each of us longs to transgress erotic conventions, erotic taboos, to enter with rapture into the kingdom of the Forbidden."
"animate","animated","pf"," Then, furiously animated by an impulse of abject courtesy, Nicholson sprang from his seat, grabbed from the mantel a red Oriental lacquered box, ran to Sparks grinning like a deranged monkey, and with a flourish snapped it open."
"injure","injure","pf"," "" A robot may not injure a human being, or, through inaction, allow a human being to come to harm. """
"freeze","froze","pf"," The Universe jumped, froze, quivered and splayed out in several unexpected directions."
"exert","exerting","pf"," My finger feels weak upon the trigger, incapable of exerting any pressure."
"lighten","lighten","pf"," This seemed to sort of lighten the boat, and it went on much easier, the small boy shouting at the top of his voice, and urging his steed into a gallop."
"hinder","hinder","impf"," Nor did his stutter hinder him in this, for when whispering with his coreligionist in misfortune he forgot to stutter."
"estimate","estimate","pf"," By his own personal time scale, so far as he could estimate it, living as he had been under the alien rotations of distant suns, it was eight years since he had left, but what time had passed here he could hardly guess."
"strengthen","strengthened","pf"," He felt her breath, soft and warm, on his cheek, and his desire, which had been failing, suddenly strengthened."
"scent","scented","pf"," The truth was that, after the second little bottle of rum, he already seemed to feel the scented air from distant and unattainable Brusa and saw a lovely sight, its green gardens and white houses."
"exhibit","exhibit","pf"," Let the other young ladies have time to exhibit. '"
"brand","branding","pf"," “ To perform the final branding. ”"
"pinpoint","pinpoint","pf"," Alfred was n't even sure he could pinpoint his location on a map himself."
"choke","choked","impf"," With eerie predictability she choked and coughed, swallowed some, coughed again, swallowed some more."
"deny","deny","pf"," Hotblack Desiato made no attempt either to confirm or deny this fact, and the attention of the temporary audience waned rapidly."
"edit","edit","pf"," "" I can edit as I go. """
"gotta","gotta","impf"," I gotta go. """
"subtract","subtracted","pf"," He added up the hours this would take him and the amount of wakefulness he would have to burn off upon returning, and he subtracted the total from the hours of night remaining until he had to get up and go to work, and he concluded that he was better off just sleeping until six and then, if need be, stopping at the ER on his way to work;"
"unscrew","unscrewed","pf"," He eased the device out towards him and unscrewed the gaine."
"puke","puking","impf"," When the doctor walked past he must 've been concentrating a little too hard on what the blond hooker was doing to her John before she went into paroxysms of pain and started puking black gunk all over the guy."
"swathe","swathed","pf"," The great, richly furnished apartment was swathed in black cloth."
"accept","accept","pf"," He had kept it ever since because he found it useful to carry a form of currency that no one would accept."
"seat","seated","pf"," Before the party was finally seated Maconochie, no doubt well tipped already, loped forward to see what drinks were wanted."
"wheedle","wheedling","impf"," "" Come on. "" His voice was wheedling, as though he might be able to wear me down through insistence alone."
"adopt","adopt","pf"," Since we decided a few weeks ago to adopt the leaf as legal tender, we have, of course, all become immensely rich. ”"
"wander","wandered","impf"," The word yellow wandered through his mind in search of something to connect with."
"expire","expiring","impf"," The umbrella lay like a recently swatted daddy-long-legs, expiring sadly on the ground."
"hustle","hustle","impf"," I saw myself run forward with a cry and hustle him to the window and heave him headlong down into the cobbled street."
"affront","affronted","pf"," "" I understand your meaning quite distinctly, "" Doyle said, affronted by the man 's casual criminality."
"oppose","oppose","impf"," This formality was so unfamiliar in the circles Dixon normally moved in that for a moment he wondered whether the other meant to oppose their approach by physical force."
"tarry","tarries","impf"," He tarries and I grieve. '"
"sue","suing","impf"," I was all for suing the CIA, but a lawyer friend of mine said it would be like trying to attack a lunatic asylum with a banana, so ... """
"sermonize","sermonize","impf"," Thus I sermonize unmarxistleninistically to the public gathered in a lecture hall at McMahon University."
"overcome","overcome","pf"," But the children who, torn between belief and unbelief, remained on vigil by the windows overlooking Radisav 's tomb have never managed to see this heavenly fire, for they were all overcome by sleep before midnight came."
"cooperate","cooperating","impf"," So she stopped cooperating."
"sum","summed","pf"," "" And everything you need to know about the Bible can be summed up by the great canon doctor Martyn Percy. """
"delve","delve","pf"," it allows a writer to show his gifts, delve into mysteries of perception, present a stylised version of thought processes, permit the vagaries and unpredictability of the private self to be explored and so on."
"recite","recited","impf"," When the clapping had died down Trills lifted his baton, the orchestra began to play, and Blossom recited her poem to music."
"seek","sought","impf"," However, the Great Green Arkleseizure Theory is not widely accepted outside Viltvodle VI and so, the Universe being the puzzling place it is, other explanations are constantly being sought."
"seem","seemed","impf"," Its wingspan must have been something like six feet, and its head and neck seemed curiously large for a bird."
"obliterate","obliterating","pf"," There was nothing but obliterating sensation, thrilling and swelling, and the sound of fabric on fabric and skin on fabric as their limbs slid across each other in this restless, sensuous wrestling."
"oppress","oppressed","impf"," In his present edgy state, hemmed in by mountains, troubled and oppressed for the second year now by difficulties and misfortunes of all kinds, Daville felt that he was involved in this drama of the Novi commander more than he actually was."
"waltz","waltz","impf"," Squirty stood up to waltz with me and tried to remove the food from my hands prematurely."
"disturb","disturb","pf"," It may disturb you. """
"adore","adored","impf"," It adored working for the Hitch Hiker ’ s Guide to the Galaxy, it just wished there was some way of keeping all the hitch-hikers away."
"lecture","lecturing","impf"," These, since it was the one time of the academic year when everybody was simultaneously not lecturing, must have been largely self imposed."
"persist","persisted","impf"," In the first place, she persisted in disbelieving the whole of the matter; secondly, she was very sure that Mr Collins had been taken in; thirdly, she trusted that they would never be happy together; and fourthly, that the match might be broken off."
"pump","pumped","impf"," Little by little the wings are pumped full of blood and air."
"caution","cautioned","impf"," Before I ever saw Abe, Peach had cautioned me about telling him too much."
"pierce","pierce","pf"," In a sort of white resplendence which now rose and now fell, the sun could be seen somewhere struggling with the mists which it was unable to pierce."
"bewitch","bewitched","pf"," As she began reading aloud, Langdon moved to retrieve the folio but instead found himself bewitched by Vittoria 's accented alto speaking the syllables in perfect rhythm with her gait."
"incense","incensed","pf"," Her ladyship was highly incensed."
"storm","storm","pf"," "" But I 'm afraid the policemen will storm the house, "" the woman said, her voice breaking emotionally."
"speculate","speculate","impf"," "" The mere thought, "" growled Mr Prosser, "" had n't even begun to speculate, "" he continued, settling himself back, "" about the merest possibility of crossing my mind. """
"shudder","shudder","impf"," Even without this oath the man from Plevlje would have believed Abidaga 's threat, for even in his dreams he used to shudder at his words and at his glance."
"launch","launching","pf"," He had stolen it when, as President, he was meant to be launching it."
"store","stored","pf"," Even supposing this was the home of some ancient civilization now gone to dust, even supposing a number of exceedingly unlikely things, there was no way that vast treasures of wealth were going to be stored there in any form that would still have meaning now."
"heed","heed","impf"," But Rondeau did n't heed the warning."
"adorn","Adorned","pf"," Adorned with 140 statues of saints, martyrs, and angels, the Herculean edifice stretched two football fields wide and a staggering SIX long."
"quell","quell","pf"," "" I should give him one more chance to be cooperative, sir, before administering any reinforcement, "" Doyle said, not bothering to quell his revulsion at Nicholson 's utter collapse."
"dismantle","dismantled","pf"," If you do n't satisfy us, you will be dismantled."
"flower","flower","impf"," I only flower in the Paris flowerpot, everywhere else my roots rot, R-r-règne!"
"confirm","confirmed","impf"," To Arthur this was exactly what spaceships were traditionally supposed to look like, and to Ford it looked thoroughly antiquated : it confirmed his suspicions that Disaster Area ’ s stuntship had taken them back at least a million, if not two million, years before their own time."
"single","singled","pf"," I 'd seen him once or twice after that at social gatherings - Peach had singled me out from among the women who worked for her as being worthy of her friendship, and occasionally invited me over to her house for late-night soirees. Luis had been there, seemed to always be there."
"pull","Pull","impf"," Pull them out."
"molest","molesting","impf"," Just after his patient 's parents charged him with molesting their daughter."
"scourge","scourged","pf"," Von Paulich had written to the Vizier that God had finally scourged the intolerable arrogance of France, and that the combined efforts of the European nations had borne fruit. '"
"bug","bugs","impf"," It bugs you like hell, but you ca n't get it out. """
"cloak","cloaked","pf"," This was exactly what no one would have expected, and of course – villains were not announced with hisses or soliloquies, they did not come cloaked in black, with ugly expressions."
"appoint","appointed","pf"," In truth great men and great buildings rise and will rise only where they are appointed to arise in God 's thought, in their right place independent of empty transient desires and human vanity. '"
"acquaint","acquaint","pf"," Elizabeth most thankfully consented, and a servant was dispatched to Longbourn to acquaint the family with her stay, and bring back a supply of clothes."
"assist","assist","pf"," You 'll have to assist me again, "" he continued, "" by reminding me what I was talking about. """
"intervene","intervening","impf"," ' If you 're still there, Mr. Dixon, ' Mrs. Welch said after a moment, in a voice sharpened to excoriation by the intervening few miles of line, ' I 'd like to tell you that if you make one more attempt to interfere in my son 's or my affairs, then I shall have to ask my husband to take the matter up with you from a disciplinary point of view, and also that other matter of theâ € ¦ '"
"ELECT","ELECT","impf"," I ELECT AS SUPREME PONTIFF ..."
"ignite","ignite","pf"," He knew that the bridge had been mined and thought of that continually, asking himself whether one such shell could ignite the explosives should it penetrate to the charge."
"stoke","stoked","pf"," The Station Chief lit up his pipe, let Švejk stuff his, the Watch Sergeant stoked another load into the stove, and the State police station was transformed into the most pleasant little place on the globe, into a placid nook, a warm nest during the onset of winter dusk when people sit down to swap stories in cozy darkness before they turn on the lights."
"declare","declared","pf"," “ We have declared war on it! ”"
"separate","separated","impf"," Dixon took the step that separated them, and then, very slowly at first to give her all the time she might need to step back and away, put his arms round her."
"buy","buy","impf"," You buy star systems! ”"
"express","expressed","impf"," By a curious coincidence the resulting word perfectly expressed the way Arthur was feeling about things just then."
"confine","confined","pf"," The riot confined these officers, like everyone else, within the Consulate building."
"advocate","advocating","impf"," Those advocating nuclear renaissance ignore such aspects of nuclear power at their peril."
"quest","questing","impf"," Now his hands were questing, seeking."
"elicit","elicit","pf"," “ Are they here? ” he asked again, to elicit a louder cheer."
"up","upped","pf"," I realized that she had upped the ante since the last time that I had been there : she was doing about four or five hits for every one of mine."
"generate","generate","impf"," Death and dying generate a whole questionnaire of such would-you-rathers."
"tuck","tucked","pf"," Mortati tucked the urn out of sight beneath the papal robes."
"coil","coils","pf"," the chain end of the rope coils in my lap."
"ensure","ensure","pf"," The Colonel soothed his wife, pointing out that the new position meant an important change and a big step up in his career, that things would be a bit hard for a while, but their new income would enable them to ensure their child 's future."
"sink","sank","impf"," Four inert bodies sank through spinning blackness."
"query","queries","impf"," When you go off the post, flag your three-card - no phone queries on your whereabouts without positive ID."
"suppose","suppose","impf"," “ It ’ s printed in the Earthman ’ s brainwave patterns, ” continued Marvin, “ but I don ’ t suppose you ’ ll be very interested in knowing that. ”"
"scruple","scrupled","impf"," The extravagance and general profligacy which he scrupled not to lay to Mr Wickham 's charge, exceedingly shocked her; the more so, as she could bring no proof of its injustice."
"thin","thinning","impf"," It was changing its shape in a complicated way, thinning at the base as a vertical column rose five or six feet."
"brake","brake","impf"," There was no way to brake, and a massive mausoleum dead ahead suddenly gave no opportunity to maneuver."
"extract","extracted","pf"," Only when a hospital orderly arrived did they find a pair of pliers, carefully extracted the nail, one of those used for shoeing horses, and released Alihodza."
"obscure","obscuring","pf"," Her dark hair fell across her face, obscuring it."
"dismay","dismayed","pf"," I was more dismayed, elsewhere in Enright ’ s book, to come across the following quotation :"
"forge","Forge","pf"," Forge modern demons for modern man."
"expend","expended","pf"," Firing up sixteen miles of electromagnets to create a tiny specimen of antimatter expended more energy than the resulting antimatter contained."
"solve","solve","impf"," They were now falling together, which was all very sweet and romantic, but did n't solve the basic problem, which was that they were falling, and the ground was n't waiting around to see if he had any more clever tricks up his sleeve, but was coming up to meet them like an express train."
"quake","quake","impf"," My arms start to quake and quiver and burn with fatigue;"
"sing","singing","impf"," Perhaps you just think they ’ re singing songs to you. ”"
"demonstrate","demonstrate","pf"," Just to demonstrate how easy it was he floated away down the alley, fell upwards quite dramatically and bobbed back down to her like a banknote on a breath of wind."
"heft","hefting","pf"," ‘ These things she is taking, they are some pictures, ’ he said, hefting the envelope in one hand and flapping the other limply up and down in his studied Mitteleuropan way."
"organise","organised","pf"," By contrast with the still unknown but evidently multi-dimensional organisation and functioning of the system in the human brain the data must be organised for communication in linear fashion. Within this linearity is encoded the true multi-dimensionality of the structure in which we are able to access the data."
"support","supported","impf"," The amateur violinist nodded the top half of his body and, supported by the local composer, burst into some scurrying tunelessness or other."
"enfold","enfolded","pf"," He came to his feet and enfolded her in his arms."
"deceive","deceived","pf"," Her mind darkened with the thought that she had been deceived and that he had deceived her, and then consoled herself with something that she herself did not understand and which was less likely than a miracle."
"coin","coined","impf"," In different phases of the construction of a theory and its verification, involving contrasting intellectual activities, a terminological dichotomy distinguishing the context of discovery and the context of justification may be coined."
"drop","dropped","pf"," I just dropped it over the side. ”"
"hire","hired","pf"," Frayssinet had made the journey from Sarajevo to Kostajnica in both directions, hired a whole khan in Sarajevo and already begun to enter into negotiations with merchants, carriers and local authorities."
"imprint","imprinted","pf"," It looked upon that mark as its seal, a holy seal it had imprinted on the body, and now a stranger 's penis was moving blasphemously close to it."
"decompose","decomposed","impf"," A reluctant elevator-boy went for a box full of straw and some milk, to which he added on his own initiative a tin of large, hard dog-biscuits - one of which decomposed apathetically in the saucer of milk all afternoon."
"throng","thronged","impf"," Spectators thronged the pavements."
"hearken","hearken","impf"," ' Now Théoden son of Thengel, will you hearken to me? ' said Gandalf."
"gag","gag","impf"," "" French fries! "" repeated Mrs. De Graaff and once more she pretended to gag."
"saunter","sauntered","impf"," His acquaintances resented the fact that he turned up in popular cafes with her and, leaving her at a table, sauntered about, chatting with whomsoever he knew."
"damp","damped","impf"," That it came from the engines, that when you built a luxury cruise ship you damped or masked every sound the engines made, one after another, right down to the lowest audible frequency and even lower, but you could n't go all the way to zero."
"flush","Flushed","pf"," Flushed with their victory, they started to run back up the passage, but as they reached the corner they heard something that made their hearts stop -- a high, petrified scream -- and it was coming from the chamber they 'd just chained up."
"cringe","cringed","impf"," Sabina cringed at the very thought of it."
"screw","screwed","pf"," She kept her eyes screwed shut, held onto the image of her mother smiling."
"assent","assented","impf"," Harry had reluctantly assented to the position taken by the prostitutes ' organization that the legal age for prostitutes be lowered from eighteen to sixteen."
"emphasize","emphasized","pf"," This should be emphasized because, as had already been revealed, they escape otherwise completely unharmed and the deadly nuclear missiles do not eventually hit the ship."
"shriek","shrieked","impf"," She shrieked that the French Consul was right to associate with the Jews who had better manners than these Turkish Catholics."
"decamp","decamped","pf"," if you believed the second alternative, it meant that the theatre management itself, having first indulged in a minor orgy of destruction had decamped from Moscow leaving no trace."
"brighten","brightened","pf"," The snow was still falling, the weather still had not brightened up at all."
"figure","figured","pf"," After each significant snowfall, people would shovel the snow off their cars that were parked on the street, and then they figured that their effort had earned them ownership rights over that little piece of street."
"preclude","precluded","pf"," This not only precluded further pagan challenges to Christianity, but now the followers of Christ were able to redeem themselves ONLY via the established sacred channel - the Roman Catholic Church. """
"corrupt","corrupted","impf"," ' He must have done something - people are so corrupted by power. '"
"teach","teach","pf"," “ I ’ m trying to teach the cavemen to play Scrabble, ” he said."
"transmit","transmitted","impf"," How could they explain and express those collective shudders which suddenly ran through all men and which from living beings were transmitted to inert objects, to districts and to buildings?"
"commemorate","commemorate","pf"," Today he should commemorate Comrade Ogilvy."
"argue","argue","impf"," This above all appeared to Trillian to be genuinely stupid, but she could no longer be bothered to argue about it."
"weaken","weaken","impf"," Ford stared at Arthur, and Arthur was astonished to find that his will was beginning to weaken."
"damn","damned","pf"," He now believed himself damned, just as he knew himself doomed to be fat, and so he wore the expression of one bowing to God 's will."
"belie","belied","pf"," Instinct had not belied him; he had chosen well."
"daunt","daunted","pf"," He was not daunted by the distance, I am sure."
"deepen","deepen","impf"," But troubled times, with their great changes and social upheavals, gouge out and continue to deepen an unbridgeable gulf between the generations, making of them two different worlds."
"succeed","succeeding","pf"," In a moment he said, without quite succeeding in keeping the plangency out of his voice :"
"forego","forego","pf"," For the moment society seems keen to bind itself against such temptations, to place a moratorium on cloning or germline gene therapy and strict limits on embryonic research, to forego the medical possibilities in exchange for not risking the horrors of the unknown."
"revel","revelled","impf"," Here they had discarded their oxygen gear, and revelled in the strange luxury of being able to breathe without mechanical aids."
"bluff","bluff","impf"," For a bird or mammal to deceive or bluff with sound, it has to generate that sound in a manner that wo n't reveal its true emotional state."
"advertise","advertise","impf"," My first instinct was to assume that they had been specially printed for P. to advertise his work : he always had a beretful of theoretically money-making schemes."
"compromise","compromised","pf"," He did n't know that Ted Cole had ceased to be hardworking, and that what remained of Ted 's questionable ' standards ' had been compromised by the unendurable failure of his marriage to Marion - this in combination with those unacceptable deaths."
"sack","sacked","pf"," Will Smithers, for instance, the owner of Know-Nothing-Bozo the Non-Wonder Dog, an animal so stupid that it had been sacked from one of Will 's own commercials for being incapable of knowing which dog food it was supposed to prefer, despite the fact that the meat in all the other bowls had had engine oil poured over it."
"torment","tormented","impf"," The presence of this newcomer at the inn tormented and irritated Milan Glasicanin."
"reach","reached","pf"," By the time he was half-way down the aisle, the stewardess had reached the other end."
"type","typed","impf"," She did not recognize the ancient language, but the facing pages bore typed translations."
"hiss","hissing","impf"," In the shed just above the water, the witch ' was playing her music, hissing all night long under the roof, sending smoke up through the opening."
"recant","recant","pf"," In 1948, Apostolov ’ s committee forced the composer to recant his musical sins, and drove him close to suicide."
"practise","practise","impf"," This final shot delivered, Number Two spun on his heel and stalked off to a corner to practise darting eye movements in the mirror."
"disarticulate","disarticulated","pf"," She disarticulated the legs, then started on the delicate carapace, which split along three great circles and opened up like a peeled orange."
"justify","justified","pf"," What had been the reason for that episode on the school bench, which could only be justified and defended by love, without which it fell into the mud of unbearable humiliation?"
"review","review","pf"," Beech could review the records overnight and find the loopholes."
"sight","sights","impf"," Still one-handed, she sights down the barrels at the ground."
"weather","weathered","impf"," In the bunker, Teddy weathered another storm."
"roar","roared","pf"," “ Nothing? ” roared the battle machine."
"tighten","tightened","pf"," His intention was to shock me, by demonstrating how swiftly his favor could be withdrawn, to plant a seed of terror in me that tightened his grip and rendered me even more dependent."
"roam","roamed","impf"," She was holding a large book on her lap, but she kept raising her eyes from it and her gaze roamed over the veranda and through the windows."
"enshrine","enshrine","pf"," Unable to synthesize the sad story of the past into a text or to enshrine it in a museum, Kocu spent his last years in an apartment piled high with mountains of paper."
"simulate","simulates","pf"," Are we assured that the apprehension from which this young man has no doubt suffered terribly since his exposure to its contagion may not produce a physical effect which simulates that which it fears?"
"guide","guided","impf"," Not surprisingly, the Guide 's graphically enticing description of the general state of affairs on this planet has proved to be astonishingly popular amongst hitch-hikers who allow themselves to be guided by it, and so it has simply never been taken out, and it is therefore left to latter-day travellers to find out for themselves that today 's modern Brequinda in the City State of Avalars is now little more than concrete, strip joints and Dragon Burger Bars."
"segue","segued","pf"," "" I did it my way, “ they tremoloed, and then segued into "" Those little-town blues ... """
"souse","sousing","pf"," If you do not take yourself away, we will see how you will like a sousing of some dish-water; I have some here hot enough to make you jump. ”"
"lambaste","lambasted","impf"," He 'd fretted, stewed, paced, lambasted his wife for not understanding him, and Janey for being a cock-teaser he could n't resist, even his mother who 'd punished him severely for masturbating when he was little."
"collar","collaring","pf"," this "" sir "" scorched his lips, and he had to control himself to avoid collaring this "" gentleman "" -"
"contract","contracted","impf"," His mouth contracted, the veins in his neck swelled, his ribs seemed to stand out and his stomach muscles to contract and relax as when a man vomits."
"conclude","concluded","pf"," “ And we were sent off first, ” he concluded, and hummed a little bathing tune."
"scroll","scrolled","pf"," She scrolled to the next hit."
"come","come","pf"," Zarquon has come again! ”"
"push","pushed","impf"," The crowd surged and closed behind them again, as frantically they pushed and hauled the rattling supermarket trolley through the rubble towards the ramp."
"exist","exist","impf"," They only exist in words we hear."
"countermand","countermanding","pf"," The countermanding of Lola ’ s casting decision, and the laughter in the boys it provoked, made for a shift in the balance of power."
"purr","purr","impf"," It began to purr loudly."
"assail","assailed","impf"," And then, at night, he would be assailed by increasingly ominous thoughts, beyond his control, which threatened to overwhelm him,."
"LOSE","LOSE","pf"," WE LOSE!"
"lift","lifted","pf"," He lifted up his briefcase and opened it."
"force","forced","impf"," Marvin was forced to say something which came very hard to him."
"goad","goads","impf"," And if the crowd does express its disapproval, it merely goads him on to bigger and better things, much in the way Tomas was spurred on by the difficulty of a diagnosis."
"gambol","gambol","impf"," Her business affairs, which at one time had seemed to gambol before her eyes like a flock of spring lambs, now lay inert and dead like the great tombstones in the Jewish cemetery."
"flag","flagged","pf"," Ignatius flagged it down just as his mother, forgetting the disgrace of the shredded nightgown, ran down to the curb."
"suffuse","suffused","pf"," It shook my soul, suffused my conscience."
"trudge","trudging","impf"," I was just walking there, bereft and stalwart, endlessly trudging through the snow and the wintry gloaming."
"wear","wear","impf"," He had long ago realized that the only way of being in Ford 's company successfully was to keep a large stock of very placid faces and wear them at all times."
"range","ranged","impf"," her world was a desolate, mysterious place, which she ranged mostly by moonlight."
"wean","weaning","pf"," For the last two walks he had behaved in this same unhappy way, and I began to suspect that it had something to do with weaning him from the milk."
"derive","derived","pf"," Elizabeth looked at Darcy to see how cordially he assented to his cousin 's praise; but neither at that moment nor at any other could she discern any symptom of love; and from the whole of his behaviour to Miss de Bourgh she derived this comfort for Miss Bingley, that he might have been just as likely to marry her, had she been his relation."
"disprove","disprove","pf"," The neuromechanics of faith, though, will neither find, nor prove ( or disprove ) God, nor establish the underlying reason for our species ’ belief in deities."
"cope","cope","pf"," There is no problem involved in becoming your own father or mother that a broadminded and well-adjusted family can ’ t cope with."
"rock","rocked","pf"," “ Sure thing, ” said the computer happily and a massive explosion rocked the bridge."
"overhear","overheard","pf"," "" Someone told me, "" said Fenchurch, "" that they once overheard two old ladies on this beach, doing what we 're doing, looking at the Pacific Ocean for the first time in their lives."
"confess","confess","pf"," ' Like a criminal who, having begun to confess, sees no reason for not going on, Dixon was about to admit it, but remembered in time that this would incriminate Christine."
"impress","impressed","pf"," They were of a respectable family in the north of England; a circumstance more deeply impressed on their memories than that their brother 's fortune and their own had been acquired by trade."
"leak","leaked","impf"," The roof leaked when it rained."
"dart","darted","pf"," With an oath Miss Winter darted forward, and if I had not caught her wrist she would have clutched this maddening woman by the hair."
"flay","flay","pf"," No matter if his enemies were more numerous or powerful, they could flay the skin from his muscles and boil the bones before receiving the satisfaction of surrender."
"predetermine","predetermined","pf"," We can never establish with certainty what part of our relations with others is the result of our emotions - love, antipathy, charity, or malice - and what part is predetermined by the constant power play among individuals."
"lean","leaned","pf"," Zaphod leaned forward, conspiratorially."
"feature","featured","impf"," There is no evidence – there could be no evidence – that my grandfather featured in these statistics."
"assert","assert","impf"," "" I ca n't either, "" said Arthur, who felt it was time he began to assert himself."
"get","got","pf"," “ We ’ ve got to encourage them to evolve!"
"recall","recall","impf"," ' Do you like coming to see me? ' was the first he could recall, and it had been easy as well as truthful to answer ' Yes '."
"climax","climaxed","pf"," He timed it perfectly and was nestled deep inside her when she climaxed."
"darn","darning","impf"," These tough ratings sat up in bed darning their socks, and insisted on hand-washing their own smalls, which they dried on washing lines improvised from string, suspended along the radiators."
"leap","leaps","pf"," Surprise surprise, they eat it and he leaps out from behind a bush shouting ‘ Gotcha ’."
